Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Month,Description_ASSORTED COLOUR BIRD ORNAMENT,Description_CREAM HANGING HEART T-LIGHT HOLDER,Description_JUMBO BAG RED RETROSPOT,Description_LUNCH BAG  BLACK SKULL.,Description_LUNCH BAG RED RETROSPOT,Description_PARTY BUNTING,Description_POPCORN HOLDER,Description_REGENCY CAKESTAND 3 TIER,Description_SET OF 3 CAKE TINS PANTRY DESIGN 
560209,47566,1,2011-07-15 14:05:00,4.95,u15004,United Kingdom,4.95,7,0,0,0,0,0,1,0,0,0
560222,85099B,10,2011-07-15 15:28:00,2.08,u14293,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560222,20727,10,2011-07-15 15:28:00,1.65,u14293,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560224,85123A,9,2011-07-15 16:06:00,2.95,u14572,United Kingdom,26.55,7,0,1,0,0,0,0,0,0,0
560224,22197,4,2011-07-15 16:06:00,0.85,u14572,United Kingdom,3.4,7,0,0,0,0,0,0,1,0,0
560232,85099B,4,2011-07-17 11:08:00,2.08,u1481,United Kingdom,8.32,7,0,0,1,0,0,0,0,0,0
560232,20725,4,2011-07-17 11:08:00,1.65,u1481,United Kingdom,6.6,7,0,0,0,0,1,0,0,0,0
560232,20727,8,2011-07-17 11:08:00,1.65,u1481,United Kingdom,13.2,7,0,0,0,1,0,0,0,0,0
560233,20727,2,2011-07-17 11:10:00,1.65,u16813,United Kingdom,3.3,7,0,0,0,1,0,0,0,0,0
560233,85099B,4,2011-07-17 11:10:00,2.08,u16813,United Kingdom,8.32,7,0,0,1,0,0,0,0,0,0
560233,20725,2,2011-07-17 11:10:00,1.65,u16813,United Kingdom,3.3,7,0,0,0,0,1,0,0,0,0
560233,22197,4,2011-07-17 11:10:00,0.85,u16813,United Kingdom,3.4,7,0,0,0,0,0,0,1,0,0
560239,21212,24,2011-07-17 11:50:00,0.55,u13507,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560239,22720,3,2011-07-17 11:50:00,4.95,u13507,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560240,85123A,10,2011-07-17 11:59:00,2.95,u15716,United Kingdom,29.5,7,0,1,0,0,0,0,0,0,0
560240,84879,16,2011-07-17 11:59:00,1.69,u15716,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560244,47566,3,2011-07-17 12:14:00,4.95,u16931,United Kingdom,14.850000000000001,7,0,0,0,0,0,1,0,0,0
560248,22197,10,2011-07-17 12:24:00,0.85,u16255,United Kingdom,8.5,7,0,0,0,0,0,0,1,0,0
560250,85099B,5,2011-07-17 12:31:00,2.08,u14659,United Kingdom,10.4,7,0,0,1,0,0,0,0,0,0
560250,84879,16,2011-07-17 12:31:00,1.69,u14659,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560250,20725,5,2011-07-17 12:31:00,1.65,u14659,United Kingdom,8.25,7,0,0,0,0,1,0,0,0,0
560250,20727,5,2011-07-17 12:31:00,1.65,u14659,United Kingdom,8.25,7,0,0,0,1,0,0,0,0,0
560250,22720,2,2011-07-17 12:31:00,4.95,u14659,United Kingdom,9.9,7,0,0,0,0,0,0,0,0,1
560251,47566,2,2011-07-17 12:32:00,4.95,u17774,United Kingdom,9.9,7,0,0,0,0,0,1,0,0,0
560251,85123A,2,2011-07-17 12:32:00,2.95,u17774,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
560251,85123A,3,2011-07-17 12:32:00,2.95,u17774,United Kingdom,8.850000000000001,7,0,1,0,0,0,0,0,0,0
560253,84879,16,2011-07-17 12:52:00,1.69,u13993,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560254,47566,4,2011-07-17 13:07:00,4.95,u16678,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560255,22720,1,2011-07-17 13:08:00,4.95,u16054,United Kingdom,4.95,7,0,0,0,0,0,0,0,0,1
560256,84879,6,2011-07-17 13:24:00,1.69,u14462,United Kingdom,10.14,7,1,0,0,0,0,0,0,0,0
560259,20727,10,2011-07-17 13:29:00,1.65,u13654,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560259,47566,4,2011-07-17 13:29:00,4.95,u13654,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560259,85099B,10,2011-07-17 13:29:00,2.08,u13654,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560260,20727,1,2011-07-17 13:32:00,1.65,u14044,United Kingdom,1.65,7,0,0,0,1,0,0,0,0,0
560260,20725,1,2011-07-17 13:32:00,1.65,u14044,United Kingdom,1.65,7,0,0,0,0,1,0,0,0,0
560260,22720,1,2011-07-17 13:32:00,4.95,u14044,United Kingdom,4.95,7,0,0,0,0,0,0,0,0,1
560260,85123A,2,2011-07-17 13:32:00,2.95,u14044,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
560264,84879,16,2011-07-17 13:46:00,1.69,u12833,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560264,47566,4,2011-07-17 13:46:00,4.95,u12833,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560270,84879,3,2011-07-17 14:42:00,1.69,u16744,United Kingdom,5.07,7,1,0,0,0,0,0,0,0,0
560271,85099B,2,2011-07-17 14:51:00,2.08,u16474,United Kingdom,4.16,7,0,0,1,0,0,0,0,0,0
560271,85123A,1,2011-07-17 14:51:00,2.95,u16474,United Kingdom,2.95,7,0,1,0,0,0,0,0,0,0
560271,85123A,2,2011-07-17 14:51:00,2.95,u16474,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
560271,85123A,3,2011-07-17 14:51:00,2.95,u16474,United Kingdom,8.850000000000001,7,0,1,0,0,0,0,0,0,0
560271,20727,1,2011-07-17 14:51:00,1.65,u16474,United Kingdom,1.65,7,0,0,0,1,0,0,0,0,0
560271,20725,1,2011-07-17 14:51:00,1.65,u16474,United Kingdom,1.65,7,0,0,0,0,1,0,0,0,0
560273,22720,3,2011-07-17 14:59:00,4.95,u14895,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560276,20727,2,2011-07-17 15:11:00,1.65,u14606,United Kingdom,3.3,7,0,0,0,1,0,0,0,0,0
560284,84879,16,2011-07-18 09:15:00,1.69,u13705,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560285,21212,24,2011-07-18 09:21:00,0.55,u14944,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560288,22720,6,2011-07-18 10:05:00,4.95,u15845,United Kingdom,29.700000000000003,7,0,0,0,0,0,0,0,0,1
560357,20727,10,2011-07-18 11:42:00,1.65,u15527,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560359,21212,2,2011-07-18 11:47:00,0.55,u14159,United Kingdom,1.1,7,0,0,0,0,0,0,0,0,0
560359,85123A,5,2011-07-18 11:47:00,2.95,u14159,United Kingdom,14.75,7,0,1,0,0,0,0,0,0,0
560359,47566,2,2011-07-18 11:47:00,4.95,u14159,United Kingdom,9.9,7,0,0,0,0,0,1,0,0,0
560361,22720,3,2011-07-18 11:58:00,4.95,u13488,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560368,20727,5,2011-07-18 12:25:00,1.65,u17841,United Kingdom,8.25,7,0,0,0,1,0,0,0,0,0
560368,85123A,1,2011-07-18 12:25:00,2.95,u17841,United Kingdom,2.95,7,0,1,0,0,0,0,0,0,0
560368,22197,2,2011-07-18 12:25:00,0.85,u17841,United Kingdom,1.7,7,0,0,0,0,0,0,1,0,0
560383,22720,6,2011-07-18 12:52:00,4.95,u16762,United Kingdom,29.700000000000003,7,0,0,0,0,0,0,0,0,1
560385,85123A,1,2011-07-18 12:53:00,2.95,u14583,United Kingdom,2.95,7,0,1,0,0,0,0,0,0,0
560387,84879,10,2011-07-18 13:00:00,1.69,u14667,United Kingdom,16.9,7,1,0,0,0,0,0,0,0,0
560394,22197,4,2011-07-18 13:35:00,0.85,u1439,United Kingdom,3.4,7,0,0,0,0,0,0,1,0,0
560394,20725,10,2011-07-18 13:35:00,1.65,u1439,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560394,20727,5,2011-07-18 13:35:00,1.65,u1439,United Kingdom,8.25,7,0,0,0,1,0,0,0,0,0
560394,85099B,10,2011-07-18 13:35:00,2.08,u1439,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560397,20725,10,2011-07-18 14:04:00,1.65,u17652,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560397,85123A,6,2011-07-18 14:04:00,2.95,u17652,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560397,22197,12,2011-07-18 14:04:00,0.85,u17652,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
560410,85123A,6,2011-07-18 14:28:00,2.95,u17213,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560412,20725,3,2011-07-18 14:32:00,1.65,u12748,United Kingdom,4.949999999999999,7,0,0,0,0,1,0,0,0,0
560412,85099B,6,2011-07-18 14:32:00,2.08,u12748,United Kingdom,12.48,7,0,0,1,0,0,0,0,0,0
560415,22720,3,2011-07-18 14:36:00,4.95,u15152,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560422,85099B,10,2011-07-18 15:14:00,2.08,u16746,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560426,20727,10,2011-07-18 15:15:00,1.65,u14038,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560426,20725,10,2011-07-18 15:15:00,1.65,u14038,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560432,22197,24,2011-07-18 15:39:00,0.85,u13327,United Kingdom,20.4,7,0,0,0,0,0,0,1,0,0
560437,22720,3,2011-07-18 16:05:00,4.95,u1394,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560444,21212,1,2011-07-18 17:15:00,0.55,u13764,United Kingdom,0.55,7,0,0,0,0,0,0,0,0,0
560444,47566,2,2011-07-18 17:15:00,4.95,u13764,United Kingdom,9.9,7,0,0,0,0,0,1,0,0,0
560444,21212,3,2011-07-18 17:15:00,0.55,u13764,United Kingdom,1.6500000000000001,7,0,0,0,0,0,0,0,0,0
560444,85099B,3,2011-07-18 17:15:00,2.08,u13764,United Kingdom,6.24,7,0,0,1,0,0,0,0,0,0
560447,47566,4,2011-07-19 09:24:00,4.95,u13756,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560448,20725,20,2011-07-19 09:29:00,1.65,u1284,United Kingdom,33.0,7,0,0,0,0,1,0,0,0,0
560448,20727,20,2011-07-19 09:29:00,1.65,u1284,United Kingdom,33.0,7,0,0,0,1,0,0,0,0,0
560453,20727,10,2011-07-19 09:52:00,1.65,u13209,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560503,20725,10,2011-07-19 11:40:00,1.65,u17682,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560503,20727,10,2011-07-19 11:40:00,1.65,u17682,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560503,84879,8,2011-07-19 11:40:00,1.69,u17682,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560503,47566,8,2011-07-19 11:40:00,4.95,u17682,United Kingdom,39.6,7,0,0,0,0,0,1,0,0,0
560504,22720,6,2011-07-19 11:47:00,4.95,u13081,United Kingdom,29.700000000000003,7,0,0,0,0,0,0,0,0,1
560504,20727,20,2011-07-19 11:47:00,1.65,u13081,United Kingdom,33.0,7,0,0,0,1,0,0,0,0,0
560504,21212,24,2011-07-19 11:47:00,0.55,u13081,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560504,22197,24,2011-07-19 11:47:00,0.85,u13081,United Kingdom,20.4,7,0,0,0,0,0,0,1,0,0
560527,22197,25,2011-07-19 11:57:00,0.85,u15727,United Kingdom,21.25,7,0,0,0,0,0,0,1,0,0
560527,21212,1,2011-07-19 11:57:00,0.55,u15727,United Kingdom,0.55,7,0,0,0,0,0,0,0,0,0
560527,20725,10,2011-07-19 11:57:00,1.65,u15727,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560537,85099B,2,2011-07-19 12:19:00,2.08,u17779,United Kingdom,4.16,7,0,0,1,0,0,0,0,0,0
560539,85099B,10,2011-07-19 12:19:00,2.08,u16745,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560547,84879,8,2011-07-19 12:39:00,1.69,u17419,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560554,84879,8,2011-07-19 13:01:00,1.69,u16232,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560554,85123A,6,2011-07-19 13:01:00,2.95,u16232,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560555,85123A,1,2011-07-19 13:01:00,2.95,u14178,United Kingdom,2.95,7,0,1,0,0,0,0,0,0,0
560568,20725,10,2011-07-19 14:03:00,1.65,u13895,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560568,47566,8,2011-07-19 14:03:00,4.95,u13895,United Kingdom,39.6,7,0,0,0,0,0,1,0,0,0
560571,20725,20,2011-07-19 14:29:00,1.65,u17735,United Kingdom,33.0,7,0,0,0,0,1,0,0,0,0
560571,20727,20,2011-07-19 14:29:00,1.65,u17735,United Kingdom,33.0,7,0,0,0,1,0,0,0,0,0
560576,84879,22,2011-07-19 14:59:00,1.69,u17287,United Kingdom,37.18,7,1,0,0,0,0,0,0,0,0
560577,84879,16,2011-07-19 15:07:00,1.69,u18223,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560577,85099B,10,2011-07-19 15:07:00,2.08,u18223,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560579,84879,8,2011-07-19 15:13:00,1.69,u15867,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560584,47566,1,2011-07-19 15:38:00,4.95,u13827,United Kingdom,4.95,7,0,0,0,0,0,1,0,0,0
560601,22720,1,2011-07-19 17:17:00,4.95,u16764,United Kingdom,4.95,7,0,0,0,0,0,0,0,0,1
560601,20727,1,2011-07-19 17:17:00,1.65,u16764,United Kingdom,1.65,7,0,0,0,1,0,0,0,0,0
560601,85123A,2,2011-07-19 17:17:00,2.95,u16764,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
560603,22197,12,2011-07-20 08:59:00,0.85,u1818,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
560644,85099B,10,2011-07-20 11:22:00,2.08,u16271,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560644,21212,10,2011-07-20 11:22:00,0.55,u16271,United Kingdom,5.5,7,0,0,0,0,0,0,0,0,0
560644,85123A,10,2011-07-20 11:22:00,2.95,u16271,United Kingdom,29.5,7,0,1,0,0,0,0,0,0,0
560650,47566,2,2011-07-20 11:38:00,4.95,u15529,United Kingdom,9.9,7,0,0,0,0,0,1,0,0,0
560650,20727,3,2011-07-20 11:38:00,1.65,u15529,United Kingdom,4.949999999999999,7,0,0,0,1,0,0,0,0,0
560650,22197,7,2011-07-20 11:38:00,0.85,u15529,United Kingdom,5.95,7,0,0,0,0,0,0,1,0,0
560688,20725,4,2011-07-20 11:54:00,1.65,u16393,United Kingdom,6.6,7,0,0,0,0,1,0,0,0,0
560689,22197,23,2011-07-20 11:55:00,0.85,u15039,United Kingdom,19.55,7,0,0,0,0,0,0,1,0,0
560690,85099B,10,2011-07-20 12:00:00,2.08,u16807,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560691,21212,24,2011-07-20 12:00:00,0.55,u13136,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560692,85123A,2,2011-07-20 12:01:00,2.95,u14704,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
560696,85099B,2,2011-07-20 12:14:00,2.08,u14606,United Kingdom,4.16,7,0,0,1,0,0,0,0,0,0
560698,22720,6,2011-07-20 12:29:00,4.95,u16353,United Kingdom,29.700000000000003,7,0,0,0,0,0,0,0,0,1
560700,85099B,10,2011-07-20 12:38:00,2.08,u17229,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560701,47566,4,2011-07-20 12:45:00,4.95,u16729,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560701,84879,8,2011-07-20 12:45:00,1.69,u16729,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560701,20727,1,2011-07-20 12:45:00,1.65,u16729,United Kingdom,1.65,7,0,0,0,1,0,0,0,0,0
560701,85099B,1,2011-07-20 12:45:00,2.08,u16729,United Kingdom,2.08,7,0,0,1,0,0,0,0,0,0
560711,85099B,1,2011-07-20 12:58:00,2.08,u17841,United Kingdom,2.08,7,0,0,1,0,0,0,0,0,0
560712,85099B,2,2011-07-20 13:06:00,2.08,u14456,United Kingdom,4.16,7,0,0,1,0,0,0,0,0,0
560713,47566,5,2011-07-20 13:09:00,4.95,u16774,United Kingdom,24.75,7,0,0,0,0,0,1,0,0,0
560714,22197,1,2011-07-20 13:10:00,0.85,u14456,United Kingdom,0.85,7,0,0,0,0,0,0,1,0,0
560716,85099B,10,2011-07-20 13:26:00,2.08,u17675,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560716,20725,10,2011-07-20 13:26:00,1.65,u17675,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560716,21212,24,2011-07-20 13:26:00,0.55,u17675,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560718,22197,12,2011-07-20 13:30:00,0.85,u17677,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
560723,85099B,1,2011-07-20 13:53:00,2.08,u16464,United Kingdom,2.08,7,0,0,1,0,0,0,0,0,0
560723,21212,2,2011-07-20 13:53:00,0.55,u16464,United Kingdom,1.1,7,0,0,0,0,0,0,0,0,0
560724,84879,10,2011-07-20 13:55:00,1.69,u16186,United Kingdom,16.9,7,1,0,0,0,0,0,0,0,0
560727,22197,12,2011-07-20 14:33:00,0.85,u13571,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
560727,22720,2,2011-07-20 14:33:00,4.95,u13571,United Kingdom,9.9,7,0,0,0,0,0,0,0,0,1
560727,85123A,2,2011-07-20 14:33:00,2.95,u13571,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
560732,20727,1,2011-07-20 14:55:00,1.65,u14056,United Kingdom,1.65,7,0,0,0,1,0,0,0,0,0
560732,20725,1,2011-07-20 14:55:00,1.65,u14056,United Kingdom,1.65,7,0,0,0,0,1,0,0,0,0
560736,21212,24,2011-07-20 15:33:00,0.55,u1526,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560736,20727,10,2011-07-20 15:33:00,1.65,u1526,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560742,22720,3,2011-07-20 15:44:00,4.95,u14755,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560742,85123A,6,2011-07-20 15:44:00,2.95,u14755,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560776,20727,10,2011-07-21 08:44:00,1.65,u13995,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560782,22720,3,2011-07-21 10:10:00,4.95,u14769,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560782,22197,12,2011-07-21 10:10:00,0.85,u14769,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
560791,22197,20,2011-07-21 10:30:00,0.85,u14688,United Kingdom,17.0,7,0,0,0,0,0,0,1,0,0
560820,21212,1,2011-07-21 10:59:00,0.55,u17811,United Kingdom,0.55,7,0,0,0,0,0,0,0,0,0
560833,22720,1,2011-07-21 12:14:00,4.95,u16891,United Kingdom,4.95,7,0,0,0,0,0,0,0,0,1
560833,22720,3,2011-07-21 12:14:00,4.95,u16891,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560845,84879,8,2011-07-21 12:29:00,1.69,u1557,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560862,22720,2,2011-07-21 13:48:00,4.95,u14085,United Kingdom,9.9,7,0,0,0,0,0,0,0,0,1
560862,85123A,4,2011-07-21 13:48:00,2.95,u14085,United Kingdom,11.8,7,0,1,0,0,0,0,0,0,0
560862,84879,8,2011-07-21 13:48:00,1.69,u14085,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
560868,22720,1,2011-07-21 14:14:00,4.95,u14866,United Kingdom,4.95,7,0,0,0,0,0,0,0,0,1
560870,20727,20,2011-07-21 14:34:00,1.65,u13157,United Kingdom,33.0,7,0,0,0,1,0,0,0,0,0
560870,20725,20,2011-07-21 14:34:00,1.65,u13157,United Kingdom,33.0,7,0,0,0,0,1,0,0,0,0
560875,85099B,10,2011-07-21 15:12:00,2.08,u13562,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560878,20727,2,2011-07-21 15:16:00,1.65,u1441,United Kingdom,3.3,7,0,0,0,1,0,0,0,0,0
560892,20725,10,2011-07-21 17:08:00,1.65,u13089,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560896,47566,4,2011-07-21 17:26:00,4.95,u15623,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560906,22720,3,2011-07-21 17:55:00,4.95,u15827,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560914,47566,4,2011-07-21 18:08:00,4.95,u17175,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560915,85123A,6,2011-07-21 18:19:00,2.95,u13313,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560928,85099B,10,2011-07-22 10:00:00,2.08,u14852,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
560928,20725,10,2011-07-22 10:00:00,1.65,u14852,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
560928,85123A,12,2011-07-22 10:00:00,2.95,u14852,United Kingdom,35.400000000000006,7,0,1,0,0,0,0,0,0,0
560934,20727,10,2011-07-22 10:48:00,1.65,u16722,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
560942,20725,2,2011-07-22 11:31:00,1.65,u15005,United Kingdom,3.3,7,0,0,0,0,1,0,0,0,0
560974,47566,4,2011-07-22 11:55:00,4.95,u14426,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560976,21212,24,2011-07-22 12:08:00,0.55,u18146,United Kingdom,13.200000000000001,7,0,0,0,0,0,0,0,0,0
560980,22720,6,2011-07-22 12:41:00,4.95,u16107,United Kingdom,29.700000000000003,7,0,0,0,0,0,0,0,0,1
560988,85123A,6,2011-07-22 13:17:00,2.95,u15854,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560989,22720,8,2011-07-22 13:20:00,4.95,u15704,United Kingdom,39.6,7,0,0,0,0,0,0,0,0,1
560989,85123A,6,2011-07-22 13:20:00,2.95,u15704,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560989,84879,16,2011-07-22 13:20:00,1.69,u15704,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560989,47566,8,2011-07-22 13:20:00,4.95,u15704,United Kingdom,39.6,7,0,0,0,0,0,1,0,0,0
560992,47566,4,2011-07-22 13:31:00,4.95,u18161,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
560992,85123A,6,2011-07-22 13:31:00,2.95,u18161,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
560992,22720,3,2011-07-22 13:31:00,4.95,u18161,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
560992,84879,16,2011-07-22 13:31:00,1.69,u18161,United Kingdom,27.04,7,1,0,0,0,0,0,0,0,0
560996,85123A,3,2011-07-22 13:53:00,2.95,u17625,United Kingdom,8.850000000000001,7,0,1,0,0,0,0,0,0,0
560996,47566,2,2011-07-22 13:53:00,4.95,u17625,United Kingdom,9.9,7,0,0,0,0,0,1,0,0,0
560996,21212,3,2011-07-22 13:53:00,0.55,u17625,United Kingdom,1.6500000000000001,7,0,0,0,0,0,0,0,0,0
561006,85099B,10,2011-07-22 15:02:00,2.08,u16161,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
561006,20725,10,2011-07-22 15:02:00,1.65,u16161,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
561006,20727,10,2011-07-22 15:02:00,1.65,u16161,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
561007,85099B,10,2011-07-22 15:21:00,2.08,u1564,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
561010,20725,10,2011-07-22 16:04:00,1.65,u18262,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
561020,85099B,8,2011-07-22 17:21:00,2.08,u13563,United Kingdom,16.64,7,0,0,1,0,0,0,0,0,0
561020,22720,1,2011-07-22 17:21:00,4.95,u13563,United Kingdom,4.95,7,0,0,0,0,0,0,0,0,1
561025,20727,2,2011-07-24 10:37:00,1.65,u16241,United Kingdom,3.3,7,0,0,0,1,0,0,0,0,0
561025,85123A,2,2011-07-24 10:37:00,2.95,u16241,United Kingdom,5.9,7,0,1,0,0,0,0,0,0,0
561025,47566,2,2011-07-24 10:37:00,4.95,u16241,United Kingdom,9.9,7,0,0,0,0,0,1,0,0,0
561026,85099B,1,2011-07-24 10:49:00,2.08,u17265,United Kingdom,2.08,7,0,0,1,0,0,0,0,0,0
561028,47566,6,2011-07-24 11:06:00,4.95,u17769,United Kingdom,29.700000000000003,7,0,0,0,0,0,1,0,0,0
561028,20725,2,2011-07-24 11:06:00,1.65,u17769,United Kingdom,3.3,7,0,0,0,0,1,0,0,0,0
561028,84879,8,2011-07-24 11:06:00,1.69,u17769,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
561028,22720,4,2011-07-24 11:06:00,4.95,u17769,United Kingdom,19.8,7,0,0,0,0,0,0,0,0,1
561030,85123A,4,2011-07-24 11:25:00,2.95,u16407,United Kingdom,11.8,7,0,1,0,0,0,0,0,0,0
561032,20727,10,2011-07-24 11:37:00,1.65,u13029,United Kingdom,16.5,7,0,0,0,1,0,0,0,0,0
561033,84879,8,2011-07-24 11:40:00,1.69,u14443,United Kingdom,13.52,7,1,0,0,0,0,0,0,0,0
561036,21212,4,2011-07-24 11:54:00,0.55,u13137,United Kingdom,2.2,7,0,0,0,0,0,0,0,0,0
561039,47566,8,2011-07-24 12:02:00,4.95,u16525,United Kingdom,39.6,7,0,0,0,0,0,1,0,0,0
561050,47566,4,2011-07-24 13:06:00,4.95,u16558,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
561050,22720,3,2011-07-24 13:06:00,4.95,u16558,United Kingdom,14.850000000000001,7,0,0,0,0,0,0,0,0,1
561054,20727,20,2011-07-24 13:13:00,1.65,u18229,United Kingdom,33.0,7,0,0,0,1,0,0,0,0,0
561057,85099B,4,2011-07-24 13:18:00,2.08,u17935,United Kingdom,8.32,7,0,0,1,0,0,0,0,0,0
561060,22197,12,2011-07-24 13:30:00,0.85,u17703,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
561066,22197,12,2011-07-24 14:21:00,0.85,u1671,United Kingdom,10.2,7,0,0,0,0,0,0,1,0,0
561068,85123A,6,2011-07-24 14:33:00,2.95,u13116,United Kingdom,17.700000000000003,7,0,1,0,0,0,0,0,0,0
561070,20725,10,2011-07-24 15:23:00,1.65,u16782,United Kingdom,16.5,7,0,0,0,0,1,0,0,0,0
561070,47566,4,2011-07-24 15:23:00,4.95,u16782,United Kingdom,19.8,7,0,0,0,0,0,1,0,0,0
561075,85099B,10,2011-07-24 15:51:00,2.08,u16458,United Kingdom,20.8,7,0,0,1,0,0,0,0,0,0
