Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
559701,85123A,512,2011-07-12 09:10:00,2.55,u16013,United Kingdom,1305.6
559702,22423,32,2011-07-12 09:10:00,10.95,u16013,United Kingdom,350.4
559706,22423,1,2011-07-12 10:02:00,12.75,u16609,United Kingdom,12.75
559706,85123A,6,2011-07-12 10:02:00,2.95,u16609,United Kingdom,17.700000000000003
559711,20725,10,2011-07-12 10:46:00,1.65,u1359,United Kingdom,16.5
559733,21212,24,2011-07-12 10:54:00,0.55,u16145,United Kingdom,13.200000000000001
559745,85123A,2,2011-07-12 11:15:00,2.95,u1779,United Kingdom,5.9
559751,20727,10,2011-07-12 11:28:00,1.65,u14688,United Kingdom,16.5
559751,85099B,4,2011-07-12 11:28:00,2.08,u14688,United Kingdom,8.32
559774,85123A,4,2011-07-12 11:37:00,2.95,u18122,United Kingdom,11.8
559774,20727,3,2011-07-12 11:37:00,1.65,u18122,United Kingdom,4.949999999999999
559790,85123A,96,2011-07-12 12:19:00,2.55,u14548,United Kingdom,244.79999999999998
559791,47566,8,2011-07-12 12:24:00,4.95,u17675,United Kingdom,39.6
559791,20725,10,2011-07-12 12:24:00,1.65,u17675,United Kingdom,16.5
559791,85123A,32,2011-07-12 12:24:00,2.55,u17675,United Kingdom,81.6
559794,20725,10,2011-07-12 13:16:00,1.65,u167,United Kingdom,16.5
559794,85099B,10,2011-07-12 13:16:00,2.08,u167,United Kingdom,20.8
559796,22423,7,2011-07-12 13:30:00,24.96,,United Kingdom,174.72
559796,47566,20,2011-07-12 13:30:00,10.79,,United Kingdom,215.79999999999998
559796,20727,2,2011-07-12 13:30:00,4.96,,United Kingdom,9.92
559796,21212,18,2011-07-12 13:30:00,2.08,,United Kingdom,37.44
559802,85099B,4,2011-07-12 13:48:00,4.13,,United Kingdom,16.52
559807,21212,2,2011-07-12 14:48:00,0.55,u17841,United Kingdom,1.1
559807,22423,2,2011-07-12 14:48:00,12.75,u17841,United Kingdom,25.5
559809,84879,8,2011-07-12 14:57:00,1.69,u16409,United Kingdom,13.52
559809,85123A,1,2011-07-12 14:57:00,2.95,u16409,United Kingdom,2.95
559809,21212,4,2011-07-12 14:57:00,0.55,u16409,United Kingdom,2.2
559811,22197,12,2011-07-12 15:22:00,0.85,u13269,United Kingdom,10.2
559811,47566,4,2011-07-12 15:22:00,4.95,u13269,United Kingdom,19.8
559811,85099B,10,2011-07-12 15:22:00,2.08,u13269,United Kingdom,20.8
559812,22197,1,2011-07-12 15:29:00,0.85,u15051,United Kingdom,0.85
559813,22720,3,2011-07-12 15:42:00,4.95,u18272,United Kingdom,14.850000000000001
559814,20725,10,2011-07-12 15:49:00,1.65,u15544,United Kingdom,16.5
559814,20727,10,2011-07-12 15:49:00,1.65,u15544,United Kingdom,16.5
559816,20727,7,2011-07-12 16:11:00,1.65,,United Kingdom,11.549999999999999
559816,22197,7,2011-07-12 16:11:00,1.63,,United Kingdom,11.41
559816,85099B,1,2011-07-12 16:11:00,4.13,,United Kingdom,4.13
559816,85123A,2,2011-07-12 16:11:00,5.79,,United Kingdom,11.58
559817,85099B,2,2011-07-12 16:20:00,4.13,,United Kingdom,8.26
559817,21212,1,2011-07-12 16:20:00,1.25,,United Kingdom,1.25
559817,22423,1,2011-07-12 16:20:00,24.96,,United Kingdom,24.96
559817,47566,2,2011-07-12 16:20:00,10.79,,United Kingdom,21.58
559824,85123A,3,2011-07-12 17:23:00,2.95,u17576,United Kingdom,8.850000000000001
559824,47566,4,2011-07-12 17:23:00,4.95,u17576,United Kingdom,19.8
559831,20727,10,2011-07-13 09:58:00,1.65,u14709,United Kingdom,16.5
559831,85099B,20,2011-07-13 09:58:00,2.08,u14709,United Kingdom,41.6
559836,85123A,6,2011-07-13 10:09:00,2.95,u13911,United Kingdom,17.700000000000003
559863,85099B,10,2011-07-13 10:33:00,2.08,u15039,United Kingdom,20.8
559863,22423,1,2011-07-13 10:33:00,12.75,u15039,United Kingdom,12.75
559864,22720,3,2011-07-13 10:38:00,4.95,u14916,United Kingdom,14.850000000000001
559865,85099B,10,2011-07-13 10:39:00,2.08,u14409,United Kingdom,20.8
559866,47566,4,2011-07-13 10:43:00,4.95,u15795,United Kingdom,19.8
559876,20725,3,2011-07-13 11:09:00,1.65,u15752,United Kingdom,4.949999999999999
559876,20727,3,2011-07-13 11:09:00,1.65,u15752,United Kingdom,4.949999999999999
559876,85099B,3,2011-07-13 11:09:00,2.08,u15752,United Kingdom,6.24
559886,22423,1,2011-07-13 11:44:00,12.75,u13669,United Kingdom,12.75
559887,22720,1,2011-07-13 11:44:00,4.95,u13263,United Kingdom,4.95
559887,20725,1,2011-07-13 11:44:00,1.65,u13263,United Kingdom,1.65
559887,85123A,2,2011-07-13 11:44:00,2.95,u13263,United Kingdom,5.9
559888,85123A,24,2011-07-13 11:47:00,2.95,u1645,United Kingdom,70.80000000000001
559888,84879,24,2011-07-13 11:47:00,1.69,u1645,United Kingdom,40.56
559893,21212,2,2011-07-13 12:06:00,0.55,u14498,United Kingdom,1.1
559894,85123A,7,2011-07-13 12:06:00,2.95,u14159,United Kingdom,20.650000000000002
559894,20727,9,2011-07-13 12:06:00,1.65,u14159,United Kingdom,14.85
559894,20725,4,2011-07-13 12:06:00,1.65,u14159,United Kingdom,6.6
559894,22197,26,2011-07-13 12:06:00,0.85,u14159,United Kingdom,22.099999999999998
559895,47566,8,2011-07-13 12:06:00,4.95,u1411,United Kingdom,39.6
559897,85099B,10,2011-07-13 12:18:00,2.08,u16779,United Kingdom,20.8
559898,21212,1,2011-07-13 12:18:00,0.55,u16225,United Kingdom,0.55
559902,84879,10,2011-07-13 13:14:00,1.69,u14502,United Kingdom,16.9
559903,20725,10,2011-07-13 13:16:00,1.65,u12935,United Kingdom,16.5
559904,47566,4,2011-07-13 13:20:00,4.95,u13149,United Kingdom,19.8
559906,85123A,6,2011-07-13 13:33:00,2.95,u18219,United Kingdom,17.700000000000003
559909,22720,3,2011-07-13 14:28:00,4.95,u18245,United Kingdom,14.850000000000001
559911,20727,10,2011-07-13 14:39:00,1.45,u13777,United Kingdom,14.5
559911,85099B,10,2011-07-13 14:39:00,1.79,u13777,United Kingdom,17.9
559912,47566,4,2011-07-13 15:04:00,4.95,u14221,United Kingdom,19.8
559912,84879,8,2011-07-13 15:04:00,1.69,u14221,United Kingdom,13.52
559914,22197,5,2011-07-13 15:13:00,1.63,,United Kingdom,8.149999999999999
559914,85099B,3,2011-07-13 15:13:00,4.13,,United Kingdom,12.39
559916,84879,40,2011-07-13 15:18:00,1.69,u14201,United Kingdom,67.6
559918,85123A,12,2011-07-13 15:29:00,2.95,u18225,United Kingdom,35.400000000000006
559918,85099B,10,2011-07-13 15:29:00,2.08,u18225,United Kingdom,20.8
559921,85123A,1,2011-07-13 15:42:00,2.95,u13667,United Kingdom,2.95
559923,22423,2,2011-07-13 16:07:00,12.75,,United Kingdom,25.5
559923,22720,1,2011-07-13 16:07:00,10.79,,United Kingdom,10.79
559923,47566,2,2011-07-13 16:07:00,10.79,,United Kingdom,21.58
559923,20727,2,2011-07-13 16:07:00,4.13,,United Kingdom,8.26
559923,21212,2,2011-07-13 16:07:00,1.25,,United Kingdom,2.5
559923,22197,4,2011-07-13 16:07:00,1.63,,United Kingdom,6.52
559925,47566,8,2011-07-13 16:47:00,4.95,u17644,United Kingdom,39.6
559930,21212,24,2011-07-14 09:22:00,0.55,u17738,United Kingdom,13.200000000000001
559930,85123A,6,2011-07-14 09:22:00,2.95,u17738,United Kingdom,17.700000000000003
559930,22423,8,2011-07-14 09:22:00,12.75,u17738,United Kingdom,102.0
559933,85123A,6,2011-07-14 09:54:00,2.95,u16719,United Kingdom,17.700000000000003
559937,47566,8,2011-07-14 10:11:00,4.95,u13577,United Kingdom,39.6
559937,85099B,10,2011-07-14 10:11:00,2.08,u13577,United Kingdom,20.8
559938,85123A,4,2011-07-14 10:15:00,2.95,u17315,United Kingdom,11.8
559938,47566,5,2011-07-14 10:15:00,4.95,u17315,United Kingdom,24.75
559941,22423,112,2011-07-14 10:20:00,10.95,u17396,United Kingdom,1226.3999999999999
559951,85123A,18,2011-07-14 10:52:00,2.95,u14847,United Kingdom,53.1
559981,22720,4,2011-07-14 11:30:00,4.95,u14562,United Kingdom,19.8
559981,47566,8,2011-07-14 11:30:00,4.95,u14562,United Kingdom,39.6
559982,22720,3,2011-07-14 11:34:00,4.95,u12915,United Kingdom,14.850000000000001
559982,22423,2,2011-07-14 11:34:00,12.75,u12915,United Kingdom,25.5
559982,47566,4,2011-07-14 11:34:00,4.95,u12915,United Kingdom,19.8
559984,21212,1,2011-07-14 11:45:00,0.55,u16657,United Kingdom,0.55
559986,20725,10,2011-07-14 11:47:00,1.65,u15256,United Kingdom,16.5
559988,85123A,10,2011-07-14 12:17:00,2.95,u15402,United Kingdom,29.5
559989,47566,8,2011-07-14 12:21:00,4.95,u13319,United Kingdom,39.6
559989,20727,10,2011-07-14 12:21:00,1.65,u13319,United Kingdom,16.5
560018,20727,1,2011-07-14 12:52:00,1.65,u15987,United Kingdom,1.65
560018,22197,4,2011-07-14 12:52:00,0.85,u15987,United Kingdom,3.4
560018,22197,2,2011-07-14 12:52:00,0.85,u15987,United Kingdom,1.7
560018,21212,1,2011-07-14 12:52:00,0.55,u15987,United Kingdom,0.55
560025,85123A,1,2011-07-14 13:00:00,2.95,u18283,United Kingdom,2.95
560025,20727,1,2011-07-14 13:00:00,1.65,u18283,United Kingdom,1.65
560025,20727,1,2011-07-14 13:00:00,1.65,u18283,United Kingdom,1.65
560025,20725,1,2011-07-14 13:00:00,1.65,u18283,United Kingdom,1.65
560025,85099B,1,2011-07-14 13:00:00,2.08,u18283,United Kingdom,2.08
560024,22720,1,2011-07-14 13:00:00,4.95,u15005,United Kingdom,4.95
560024,85123A,5,2011-07-14 13:00:00,2.95,u15005,United Kingdom,14.75
560024,47566,3,2011-07-14 13:00:00,4.95,u15005,United Kingdom,14.850000000000001
560024,22197,10,2011-07-14 13:00:00,0.85,u15005,United Kingdom,8.5
560034,22720,3,2011-07-14 13:35:00,4.95,u13933,United Kingdom,14.850000000000001
560035,85099B,10,2011-07-14 13:41:00,2.08,u17706,United Kingdom,20.8
560035,85123A,6,2011-07-14 13:41:00,2.95,u17706,United Kingdom,17.700000000000003
560042,20727,10,2011-07-14 14:46:00,1.65,u17068,United Kingdom,16.5
560047,47566,1,2011-07-14 15:01:00,4.95,u17259,United Kingdom,4.95
560048,22423,2,2011-07-14 15:02:00,12.75,u13515,United Kingdom,25.5
560048,85123A,6,2011-07-14 15:02:00,2.95,u13515,United Kingdom,17.700000000000003
560050,85099B,1,2011-07-14 15:07:00,2.08,,United Kingdom,2.08
560053,85099B,100,2011-07-14 15:44:00,1.79,u17612,United Kingdom,179.0
560078,47566,8,2011-07-14 16:12:00,4.95,u1604,United Kingdom,39.6
560078,22423,2,2011-07-14 16:12:00,12.75,u1604,United Kingdom,25.5
560078,84879,16,2011-07-14 16:12:00,1.69,u1604,United Kingdom,27.04
560078,20725,10,2011-07-14 16:12:00,1.65,u1604,United Kingdom,16.5
560078,20727,10,2011-07-14 16:12:00,1.65,u1604,United Kingdom,16.5
560079,20725,10,2011-07-14 16:12:00,1.65,u15521,United Kingdom,16.5
560086,20725,10,2011-07-14 16:35:00,1.65,u15839,United Kingdom,16.5
560086,20727,10,2011-07-14 16:35:00,1.65,u15839,United Kingdom,16.5
560087,85123A,128,2011-07-14 16:39:00,2.55,u18172,United Kingdom,326.4
560090,47566,1,2011-07-14 16:46:00,10.79,,United Kingdom,10.79
560090,85099B,1,2011-07-14 16:46:00,4.13,,United Kingdom,4.13
560093,84879,40,2011-07-14 17:11:00,1.69,u14461,United Kingdom,67.6
560094,22720,2,2011-07-14 17:13:00,4.95,u18109,United Kingdom,9.9
560094,21212,1,2011-07-14 17:13:00,0.55,u18109,United Kingdom,0.55
560094,22197,6,2011-07-14 17:13:00,0.85,u18109,United Kingdom,5.1
560097,22720,3,2011-07-14 17:40:00,4.95,u1305,United Kingdom,14.850000000000001
560101,20727,10,2011-07-14 18:08:00,1.65,u14891,United Kingdom,16.5
560102,47566,4,2011-07-14 18:28:00,4.95,u13994,United Kingdom,19.8
560102,84879,8,2011-07-14 18:28:00,1.69,u13994,United Kingdom,13.52
560102,85123A,6,2011-07-14 18:28:00,2.95,u13994,United Kingdom,17.700000000000003
560104,85123A,4,2011-07-14 18:56:00,2.95,u17921,United Kingdom,11.8
560104,20725,2,2011-07-14 18:56:00,1.65,u17921,United Kingdom,3.3
560105,20727,5,2011-07-14 19:23:00,1.65,u16794,United Kingdom,8.25
560107,85099B,20,2011-07-15 08:09:00,2.08,u12928,United Kingdom,41.6
560107,85123A,6,2011-07-15 08:09:00,2.95,u12928,United Kingdom,17.700000000000003
560120,21212,24,2011-07-15 10:27:00,0.55,u14907,United Kingdom,13.200000000000001
560121,85123A,2,2011-07-15 10:33:00,2.95,,United Kingdom,5.9
560125,85123A,2,2011-07-15 10:44:00,2.95,u18118,United Kingdom,5.9
560125,47566,1,2011-07-15 10:44:00,4.95,u18118,United Kingdom,4.95
560125,20725,1,2011-07-15 10:44:00,1.65,u18118,United Kingdom,1.65
560145,84879,16,2011-07-15 11:04:00,1.69,u13381,United Kingdom,27.04
560145,22720,6,2011-07-15 11:04:00,4.95,u13381,United Kingdom,29.700000000000003
560145,47566,4,2011-07-15 11:04:00,4.95,u13381,United Kingdom,19.8
560181,22423,5,2011-07-15 11:45:00,12.75,u16621,United Kingdom,63.75
560183,47566,8,2011-07-15 11:48:00,4.95,u12971,United Kingdom,39.6
560185,21212,48,2011-07-15 11:50:00,0.55,u14676,United Kingdom,26.400000000000002
560186,47566,2,2011-07-15 11:57:00,4.95,u17266,United Kingdom,9.9
560190,20727,10,2011-07-15 12:33:00,1.65,u15737,United Kingdom,16.5
560201,47566,50,2011-07-15 13:09:00,4.15,u17061,United Kingdom,207.50000000000003
560204,47566,8,2011-07-15 13:17:00,4.95,u12971,United Kingdom,39.6
560209,47566,1,2011-07-15 14:05:00,4.95,u15004,United Kingdom,4.95
560209,22423,2,2011-07-15 14:05:00,12.75,u15004,United Kingdom,25.5
560222,85099B,10,2011-07-15 15:28:00,2.08,u14293,United Kingdom,20.8
560222,20727,10,2011-07-15 15:28:00,1.65,u14293,United Kingdom,16.5
560224,85123A,9,2011-07-15 16:06:00,2.95,u14572,United Kingdom,26.55
560224,22197,4,2011-07-15 16:06:00,0.85,u14572,United Kingdom,3.4
560225,85123A,4,2011-07-15 16:27:00,5.79,,United Kingdom,23.16
560225,20725,1,2011-07-15 16:27:00,4.13,,United Kingdom,4.13
560225,20727,2,2011-07-15 16:27:00,4.13,,United Kingdom,8.26
560225,21212,1,2011-07-15 16:27:00,1.25,,United Kingdom,1.25
560225,22423,2,2011-07-15 16:27:00,24.96,,United Kingdom,49.92
560225,22720,1,2011-07-15 16:27:00,10.79,,United Kingdom,10.79
560225,47566,3,2011-07-15 16:27:00,10.79,,United Kingdom,32.37
560225,85099B,4,2011-07-15 16:27:00,4.13,,United Kingdom,16.52
560232,85099B,4,2011-07-17 11:08:00,2.08,u1481,United Kingdom,8.32
560232,20725,4,2011-07-17 11:08:00,1.65,u1481,United Kingdom,6.6
560232,20727,8,2011-07-17 11:08:00,1.65,u1481,United Kingdom,13.2
560233,20727,2,2011-07-17 11:10:00,1.65,u16813,United Kingdom,3.3
560233,85099B,4,2011-07-17 11:10:00,2.08,u16813,United Kingdom,8.32
560233,20725,2,2011-07-17 11:10:00,1.65,u16813,United Kingdom,3.3
560233,22197,4,2011-07-17 11:10:00,0.85,u16813,United Kingdom,3.4
560234,20725,40,2011-07-17 11:21:00,1.65,u1618,United Kingdom,66.0
560234,85099B,100,2011-07-17 11:21:00,1.79,u1618,United Kingdom,179.0
560239,21212,24,2011-07-17 11:50:00,0.55,u13507,United Kingdom,13.200000000000001
560239,22720,3,2011-07-17 11:50:00,4.95,u13507,United Kingdom,14.850000000000001
560240,85123A,10,2011-07-17 11:59:00,2.95,u15716,United Kingdom,29.5
560240,84879,16,2011-07-17 11:59:00,1.69,u15716,United Kingdom,27.04
560244,47566,3,2011-07-17 12:14:00,4.95,u16931,United Kingdom,14.850000000000001
560248,22197,10,2011-07-17 12:24:00,0.85,u16255,United Kingdom,8.5
560250,85099B,5,2011-07-17 12:31:00,2.08,u14659,United Kingdom,10.4
560250,84879,16,2011-07-17 12:31:00,1.69,u14659,United Kingdom,27.04
560250,20725,5,2011-07-17 12:31:00,1.65,u14659,United Kingdom,8.25
560250,20727,5,2011-07-17 12:31:00,1.65,u14659,United Kingdom,8.25
560250,22720,2,2011-07-17 12:31:00,4.95,u14659,United Kingdom,9.9
560251,22423,1,2011-07-17 12:32:00,12.75,u17774,United Kingdom,12.75
560251,47566,2,2011-07-17 12:32:00,4.95,u17774,United Kingdom,9.9
560251,85123A,2,2011-07-17 12:32:00,2.95,u17774,United Kingdom,5.9
560251,85123A,3,2011-07-17 12:32:00,2.95,u17774,United Kingdom,8.850000000000001
560253,22423,6,2011-07-17 12:52:00,12.75,u13993,United Kingdom,76.5
560253,84879,16,2011-07-17 12:52:00,1.69,u13993,United Kingdom,27.04
560254,47566,4,2011-07-17 13:07:00,4.95,u16678,United Kingdom,19.8
560255,22720,1,2011-07-17 13:08:00,4.95,u16054,United Kingdom,4.95
560256,84879,6,2011-07-17 13:24:00,1.69,u14462,United Kingdom,10.14
560259,20727,10,2011-07-17 13:29:00,1.65,u13654,United Kingdom,16.5
560259,47566,4,2011-07-17 13:29:00,4.95,u13654,United Kingdom,19.8
560259,85099B,10,2011-07-17 13:29:00,2.08,u13654,United Kingdom,20.8
560260,20727,1,2011-07-17 13:32:00,1.65,u14044,United Kingdom,1.65
560260,20725,1,2011-07-17 13:32:00,1.65,u14044,United Kingdom,1.65
560260,22720,1,2011-07-17 13:32:00,4.95,u14044,United Kingdom,4.95
560260,85123A,2,2011-07-17 13:32:00,2.95,u14044,United Kingdom,5.9
560264,84879,16,2011-07-17 13:46:00,1.69,u12833,United Kingdom,27.04
560264,47566,4,2011-07-17 13:46:00,4.95,u12833,United Kingdom,19.8
560270,84879,3,2011-07-17 14:42:00,1.69,u16744,United Kingdom,5.07
560271,85099B,2,2011-07-17 14:51:00,2.08,u16474,United Kingdom,4.16
560271,85123A,1,2011-07-17 14:51:00,2.95,u16474,United Kingdom,2.95
560271,85123A,2,2011-07-17 14:51:00,2.95,u16474,United Kingdom,5.9
560271,85123A,3,2011-07-17 14:51:00,2.95,u16474,United Kingdom,8.850000000000001
560271,20727,1,2011-07-17 14:51:00,1.65,u16474,United Kingdom,1.65
560271,20725,1,2011-07-17 14:51:00,1.65,u16474,United Kingdom,1.65
560273,22423,4,2011-07-17 14:59:00,12.75,u14895,United Kingdom,51.0
560273,22720,3,2011-07-17 14:59:00,4.95,u14895,United Kingdom,14.850000000000001
560276,20727,2,2011-07-17 15:11:00,1.65,u14606,United Kingdom,3.3
560282,22423,2,2011-07-18 08:21:00,12.75,u14758,United Kingdom,25.5
560284,84879,16,2011-07-18 09:15:00,1.69,u13705,United Kingdom,27.04
560284,47566,12,2011-07-18 09:15:00,4.95,u13705,United Kingdom,59.400000000000006
560285,85123A,24,2011-07-18 09:21:00,2.95,u14944,United Kingdom,70.80000000000001
560285,21212,24,2011-07-18 09:21:00,0.55,u14944,United Kingdom,13.200000000000001
560288,22720,6,2011-07-18 10:05:00,4.95,u15845,United Kingdom,29.700000000000003
560288,84879,48,2011-07-18 10:05:00,1.69,u15845,United Kingdom,81.12
560291,85099B,2,2011-07-18 10:17:00,4.13,,United Kingdom,8.26
560292,85099B,2,2011-07-18 10:19:00,4.13,,United Kingdom,8.26
560293,22197,3,2011-07-18 10:20:00,1.63,,United Kingdom,4.89
560293,85099B,1,2011-07-18 10:20:00,4.13,,United Kingdom,4.13
560294,85099B,5,2011-07-18 10:20:00,4.13,,United Kingdom,20.65
560296,85099B,2,2011-07-18 10:21:00,4.13,,United Kingdom,8.26
560298,85099B,4,2011-07-18 10:26:00,4.13,,United Kingdom,16.52
560357,20727,10,2011-07-18 11:42:00,1.65,u15527,United Kingdom,16.5
560359,21212,2,2011-07-18 11:47:00,0.55,u14159,United Kingdom,1.1
560359,85123A,5,2011-07-18 11:47:00,2.95,u14159,United Kingdom,14.75
560359,47566,2,2011-07-18 11:47:00,4.95,u14159,United Kingdom,9.9
560361,22720,3,2011-07-18 11:58:00,4.95,u13488,United Kingdom,14.850000000000001
560364,47566,50,2011-07-18 12:15:00,4.15,u16705,United Kingdom,207.50000000000003
560364,85123A,32,2011-07-18 12:15:00,2.55,u16705,United Kingdom,81.6
560368,20727,5,2011-07-18 12:25:00,1.65,u17841,United Kingdom,8.25
560368,85123A,1,2011-07-18 12:25:00,2.95,u17841,United Kingdom,2.95
560368,22423,1,2011-07-18 12:25:00,12.75,u17841,United Kingdom,12.75
560368,22197,2,2011-07-18 12:25:00,0.85,u17841,United Kingdom,1.7
560381,47566,12,2011-07-18 12:42:00,4.95,u14733,United Kingdom,59.400000000000006
560383,22720,6,2011-07-18 12:52:00,4.95,u16762,United Kingdom,29.700000000000003
560385,85123A,1,2011-07-18 12:53:00,2.95,u14583,United Kingdom,2.95
560385,85123A,1,2011-07-18 12:53:00,2.95,u14583,United Kingdom,2.95
560387,84879,10,2011-07-18 13:00:00,1.69,u14667,United Kingdom,16.9
560394,22197,4,2011-07-18 13:35:00,0.85,u1439,United Kingdom,3.4
560394,20725,10,2011-07-18 13:35:00,1.65,u1439,United Kingdom,16.5
560394,20727,5,2011-07-18 13:35:00,1.65,u1439,United Kingdom,8.25
560394,85099B,10,2011-07-18 13:35:00,2.08,u1439,United Kingdom,20.8
560397,20725,10,2011-07-18 14:04:00,1.65,u17652,United Kingdom,16.5
560397,85123A,6,2011-07-18 14:04:00,2.95,u17652,United Kingdom,17.700000000000003
560397,22197,12,2011-07-18 14:04:00,0.85,u17652,United Kingdom,10.2
560410,85123A,6,2011-07-18 14:28:00,2.95,u17213,United Kingdom,17.700000000000003
560412,20725,3,2011-07-18 14:32:00,1.65,u12748,United Kingdom,4.949999999999999
560412,85099B,6,2011-07-18 14:32:00,2.08,u12748,United Kingdom,12.48
560415,22720,3,2011-07-18 14:36:00,4.95,u15152,United Kingdom,14.850000000000001
560422,85099B,10,2011-07-18 15:14:00,2.08,u16746,United Kingdom,20.8
560426,20727,10,2011-07-18 15:15:00,1.65,u14038,United Kingdom,16.5
560426,20725,10,2011-07-18 15:15:00,1.65,u14038,United Kingdom,16.5
560432,85099B,20,2011-07-18 15:39:00,2.08,u13327,United Kingdom,41.6
560432,22197,24,2011-07-18 15:39:00,0.85,u13327,United Kingdom,20.4
560433,22197,2,2011-07-18 15:49:00,1.63,,United Kingdom,3.26
560433,85099B,2,2011-07-18 15:49:00,4.13,,United Kingdom,8.26
560433,85123A,4,2011-07-18 15:49:00,5.79,,United Kingdom,23.16
560433,21212,9,2011-07-18 15:49:00,0.55,,United Kingdom,4.95
560433,20727,1,2011-07-18 15:49:00,4.13,,United Kingdom,4.13
560433,21212,2,2011-07-18 15:49:00,1.25,,United Kingdom,2.5
560434,21212,1,2011-07-18 15:56:00,1.25,,United Kingdom,1.25
560434,22197,1,2011-07-18 15:56:00,1.63,,United Kingdom,1.63
560434,47566,1,2011-07-18 15:56:00,10.79,,United Kingdom,10.79
560434,85099B,4,2011-07-18 15:56:00,4.13,,United Kingdom,16.52
560434,85123A,2,2011-07-18 15:56:00,5.79,,United Kingdom,11.58
560437,22720,3,2011-07-18 16:05:00,4.95,u1394,United Kingdom,14.850000000000001
560444,21212,1,2011-07-18 17:15:00,0.55,u13764,United Kingdom,0.55
560444,47566,2,2011-07-18 17:15:00,4.95,u13764,United Kingdom,9.9
560444,21212,3,2011-07-18 17:15:00,0.55,u13764,United Kingdom,1.6500000000000001
